sco_id,sco_title,title,sco_author,author,sco_date,date,id,subject
https://shakespeareandco.princeton.edu/books/chaucer-complete-works-geoffrey-chaucer/,The Complete Works of Geoffrey Chaucer,The complete works of Geoffrey Chaucer;,"Chaucer, Geoffrey","chaucer, geoffrey",1894,1894,http://lccn.loc.gov/07037504,
https://shakespeareandco.princeton.edu/books/davis-exiles-stories/,The Exiles and Other Stories,"The exiles, and other stories.","Davis, Richard Harding","davis, richard harding",1894,1968,http://lccn.loc.gov/68055671,united states;social life and customs;19th century;fiction
https://shakespeareandco.princeton.edu/books/machen-great-god-pan/,The Great God Pan,"The great god Pan,","Machen, Arthur","machen, arthur",1894,1926,http://lccn.loc.gov/29009489,"paranormal fiction;horror tales, english"
https://shakespeareandco.princeton.edu/books/kipling-jungle-book/,The Jungle Book,The jungle book ; The second jungle book /,"Kipling, Rudyard","kipling, rudyard;chandler kipling collection (library of congress)",1894,1927,http://lccn.loc.gov/2008570229,mowgli;jungle animals;(fictitious character);fiction
https://shakespeareandco.princeton.edu/books/pinero-second-mrs-tanqueray/,The Second Mrs. Tanqueray,The second Mrs. Tanqueray.,"Pinero, Arthur Wing","columbia theatre (washington, d.c.);theater playbills and programs collection (library of congress);campbell, patrick;pinero, arthur wing",1894,1902,http://lccn.loc.gov/2012657303,united states;washington (d.c.);district of columbia;washington;theater programs
https://shakespeareandco.princeton.edu/books/hyde-story-early-gaelic/,The Story of Early Gaelic Literature,The story of early Gaelic literature.,"Hyde, Douglas","hyde, douglas",1894,1910,http://lccn.loc.gov/11029634,history and criticism;irish literature
https://shakespeareandco.princeton.edu/books/du-maurier-trilby/,Trilby,"Trilby,","Du Maurier, George","du maurier, george",1894,1901,http://lccn.loc.gov/tmp92006580,
https://shakespeareandco.princeton.edu/books/lang-yellow-fairy-book/,Yellow Fairy Book,Yellow fairy book.,"Lang, Andrew","lang, andrew",1894,1948,http://lccn.loc.gov/48009076,fairy tales
https://shakespeareandco.princeton.edu/books/schelling-book-elizabethan-lyrics/,A Book of Elizabethan Lyrics,A book of Elizabethan lyrics;,"Schelling, Felix Emmanuel","schelling, felix emmanuel",1895,1895,http://lccn.loc.gov/04017591,early modern;english poetry
https://shakespeareandco.princeton.edu/books/turgenev-sportsmans-sketches/,A Sportsman's Sketches,A sportsman's sketches.,"Turgenev, Ivan","turgenev, ivan sergeevich",1895,1895,http://lccn.loc.gov/01026223,
https://shakespeareandco.princeton.edu/books/conrad-almayers-folly/,Almayer's Folly,Almayer's folly.,"Conrad, Joseph","conrad, joseph",1895,1971,http://lccn.loc.gov/79184735,"trading companies;borneo;fiction;imperialism;dutch;lingard, tom (fictitious character)"
https://shakespeareandco.princeton.edu/books/dowson-dilemmas-stories-studies/,Dilemmas: Stories and Studies in Sentiment,Dilemmas; stories and studies in sentiment.,"Dowson, Ernest Christopher","dowson, ernest christopher",1895,1971,http://lccn.loc.gov/71157774,social life and customs;great britain;19th century;fiction
https://shakespeareandco.princeton.edu/books/thoreau-essays-writings-henry/,Essays and Other Writings of Henry Thoreau,Thoreau's wildflowers,"Thoreau, Henry David","wisner, geoff;thoreau, henry david;moser, barry;angelo, ray",1895,2016,http://lccn.loc.gov/2015953455,"botany;knowledge;concord;thoreau, henry david;wild flowers;massachusetts;natural history;flowers;pictorial works;history"
https://shakespeareandco.princeton.edu/books/turgenev-fathers-children/,Fathers and Children,Fathers and children,"Turgenev, Ivan","turgenev, ivan sergeevich;slater, nicolas pasternak;slater, maya",1895,2021,http://lccn.loc.gov/2021037336,social life and customs;novels;fathers and sons;fiction;social conditions;domestic fiction;russia
https://shakespeareandco.princeton.edu/books/pater-greek-studies-series/,Greek Studies: A Series of Essays,"Greek studies, a series of essays.","Pater, Walter","pater, walter",1895,1895,http://lccn.loc.gov/unk82038033,
https://shakespeareandco.princeton.edu/books/hardy-jude-obscure/,Jude the Obscure,Jude the obscure.,"Hardy, Thomas","hardy, thomas",1895,1969,http://lccn.loc.gov/97820134,
https://shakespeareandco.princeton.edu/books/pater-miscellaneous-studies-series/,Miscellaneous Studies: A Series of Essays,Miscellaneous studies; a series of essays ...,"Pater, Walter","pater, walter;shadwell, charles lancelot",1895,1900,http://lccn.loc.gov/33008195,
https://shakespeareandco.princeton.edu/books/turgenev-eve/,On the Eve,Rudin ; On the eve /,"Turgenev, Ivan","turgenev, ivan sergeevich",1895,1999,http://lccn.loc.gov/98034399,"translations into english;turgenev, ivan sergeevich"
https://shakespeareandco.princeton.edu/books/hearn-east-reveries-studies/,Out of the East: Reveries and Studies in New Japan,"""Out of the East""; reveries and studies in new Japan.","Hearn, Lafcadio","hearn, lafcadio",1895,1895,http://lccn.loc.gov/49040953,japan;description and travel
https://shakespeareandco.princeton.edu/books/james-altar-dead/,The Altar of the Dead,"Terminations : The death of the lion, The Coxon fund, The middle years, The altar of the dead.","James, Henry","henry james collection (library of congress);james, henry",1895,1895,http://lccn.loc.gov/07007432,
https://shakespeareandco.princeton.edu/books/meredith-amazing-marriage/,The Amazing Marriage,"The amazing marriage,","Meredith, George","meredith, george",1895,1896,http://lccn.loc.gov/01012784,
https://shakespeareandco.princeton.edu/books/congreve-comedies-william-congreve/,The Comedies of William Congreve,"The comedies of William Congreve,","Congreve, William","congreve, william",1895,1927,http://lccn.loc.gov/27012529,
https://shakespeareandco.princeton.edu/books/coleridge-golden-book-coleridge/,The Golden Book of Coleridge,The golden book of Coleridge.,"Coleridge, Samuel Taylor","coleridge, samuel taylor",1895,1932,http://lccn.loc.gov/36037062,
https://shakespeareandco.princeton.edu/books/carus-gospel-buddha/,The Gospel of Buddha,"The gospel of Buddha according to old records,","Carus, Paul","carus, paul",1895,1894,http://lccn.loc.gov/32018645,buddhism;buddha (the concept);christianity and other religions
https://shakespeareandco.princeton.edu/books/crane-red-badge-courage/,The Red Badge of Courage,"The red badge of courage,","Crane, Stephen","crane, stephen",1895,1973,http://lccn.loc.gov/74192582,"readers;virginia;civil war;fiction;chancellorsville, battle of, chancellorsville, va.;history"
https://shakespeareandco.princeton.edu/books/kipling-second-jungle-book/,The Second Jungle Book,"The second jungle book,","Kipling, Rudyard","kipling, john lockwood;kipling, rudyard",1895,1922,http://lccn.loc.gov/28001669,mowgli;jungle animals;(fictitious character);fiction
https://shakespeareandco.princeton.edu/books/stevenson-vailima-letters-correspondence/,Vailima Letters: Correspondence Addressed by Robert Louis Stevenson to Sidney Colvin,"Vailima letters; being correspondence addressed by Robert Louis Stevenson to Sidney Colvin, November, 1890--October, 1894.","Stevenson, Robert Louis","stevenson, robert louis",1895,1972,http://lccn.loc.gov/76115278,"correspondence;samoan islands;stevenson, robert louis;travel;colvin, sidney;authors, scottish;19th century"
https://shakespeareandco.princeton.edu/books/housman-shropshire-lad/,A Shropshire Lad,A Shropshire lad /,"Housman, A. E.","housman, a. e.",1896,2008,http://lccn.loc.gov/2009294600,shropshire (england);poetry
https://shakespeareandco.princeton.edu/books/conrad-outcast-islands/,An Outcast of the Islands,An outcast of the islands,"Conrad, Joseph","simmons, allan;conrad, joseph",1896,2015,http://lccn.loc.gov/2015016867,"psychological fiction;trading companies;southeast asia;betrayal;fiction;clerks;lingard, tom (fictitious character);europeans"
https://shakespeareandco.princeton.edu/books/farmer-boston-cooking-school/,Boston Cooking-School Cook Book,Original 1896 Boston Cooking-School cook book /,"Farmer, Fannie Merritt","farmer, fannie merritt",1896,1997,http://lccn.loc.gov/97000015,"cooking, american"
https://shakespeareandco.princeton.edu/books/gosse-critical-kit-kats/,Critical Kit-Kats,Critical kit-kats.,"Gosse, Edmund","gosse, edmund",1896,1896,http://lccn.loc.gov/12032662,"literature, modern;history and criticism;19th century"
https://shakespeareandco.princeton.edu/books/pater-essays-guardian/,"Essays from ""The Guardian""","Essays from The Guardian,","Pater, Walter","pater, walter",1896,1967,http://lccn.loc.gov/68119260,
https://shakespeareandco.princeton.edu/books/pater-gaston-latour-unfinished/,Gaston de Latour: An Unfinished Romance,Gaston de Latour; an unfinished romance.,"Pater, Walter","pater, walter",1896,1973,http://lccn.loc.gov/72010859,
https://shakespeareandco.princeton.edu/books/pater-imaginary-portraits/,Imaginary Portraits,Imaginary portraits /,"Pater, Walter","pater, walter;østermark-johansen, lene",1896,2014,http://lccn.loc.gov/2014430207,europe;courts and courtiers;history;fiction
https://shakespeareandco.princeton.edu/books/symonds-key-blue-prose/,In the Key of Blue and Other Prose Essays,"In the key of blue, and other prose essays.","Symonds, John Addington","symonds, john addington",1896,1970,http://lccn.loc.gov/70123760,
https://shakespeareandco.princeton.edu/books/hearn-kokoro/,Kokoro,Kokoro : hints and echoes of Japanese inner life /,"Hearn, Lafcadio","hearn, lafcadio",1896,2011,http://lccn.loc.gov/2010051647,japan;civilization;folklore;social life and customs
https://shakespeareandco.princeton.edu/books/carpenter-loves-coming-age/,Love's Coming of Age,Jiabente lian ai lun = Love's Coming-of-Age /,"Carpenter, Edward","carpenter, edward",1896,2012,http://catalog.loc.gov/cgi-bin/Pwebrecon.cgi?DB=local&BBID=18562536&v3=1,sexual ethics;sex
https://shakespeareandco.princeton.edu/books/marryat-mr-midshipman-easy/,Mr. Midshipman Easy,"Mr. Midshipman Easy,","Marryat, Frederick","marryat, frederick",1896,1906,http://www.loc.gov/item/06011677/,"history, naval;fiction;autobiographical fiction;midshipmen;great britain;napoleonic wars;sea stories;young men;bildungsromane;19th century"
https://shakespeareandco.princeton.edu/books/zola-rome-three-cities/,Rome (Three Cities Trilogy),Rome /,"Zola, Émile","zola, emile",1896,1993,http://lccn.loc.gov/93026291,clergy;rome (italy);christian pilgrims and pilgrimages;catholics;fiction
https://shakespeareandco.princeton.edu/books/turgenev-smoke/,Smoke,"Smoke; a novel,","Turgenev, Ivan","turgenev, ivan sergeevich",1896,1901,http://lccn.loc.gov/04016898,
https://shakespeareandco.princeton.edu/books/lang-animal-story-book/,The Animal Story Book,The Animal story book,,"lang, andrew",1896,1896,http://lccn.loc.gov/2005486341,animals;anecdotes
https://shakespeareandco.princeton.edu/books/frederic-damnation-theron-ware/,The Damnation of Theron Ware,"The damnation of Theron Ware,","Frederic, Harold","frederic, harold",1896,1896,http://lccn.loc.gov/06043137,belief and doubt;new york (state);clergy;methodists;fiction
https://shakespeareandco.princeton.edu/books/james-figure-carpet/,The Figure in the Carpet,The figure in the carpet and other stories /,"James, Henry","james, henry",1896,1986,http://lccn.loc.gov/86194664,
https://shakespeareandco.princeton.edu/books/howells-landlord-lions-head/,The Landlord at Lion's Head: A Novel,"The landlord at Lion's head; a novel,","Howells, William Dean","howells, william dean",1896,1908,http://lccn.loc.gov/16009379,
https://shakespeareandco.princeton.edu/books/james-house-novel/,The Other House: A Novel,The other house [a novel],"James, Henry","james, henry",1896,1896,http://lccn.loc.gov/10004182,
https://shakespeareandco.princeton.edu/books/wells-wheels-chance/,The Wheels of Chance,The wheels of chance & The time machine.,"Wells, H. G.","wells, h. g.",1896,1961,http://lccn.loc.gov/68004976,cycling;time travel;fiction
https://shakespeareandco.princeton.edu/books/burroughs-whitman-study/,Whitman: A Study,"Whitman, a study","Burroughs, John","burroughs, john;carolyn wells houghton whitman collection (library of congress)",1896,1897,http://lccn.loc.gov/43034358,"whitman, walt"
https://shakespeareandco.princeton.edu/books/gosse-short-history-modern/,A Short History of Modern English Literature,"A short history of modern English literature,","Gosse, Edmund","gosse, edmund",1897,1897,http://lccn.loc.gov/11016076,english literature;history and criticism
https://shakespeareandco.princeton.edu/books/meredith-essay-comedy-uses/,An Essay on Comedy and the Uses of the Comic Spirit,"An essay on comedy and the uses of the comic spirit,","Meredith, George","meredith, george",1897,1918,http://lccn.loc.gov/18017782,"comic, the;comedy"
https://shakespeareandco.princeton.edu/books/kipling-captains-courageous/,Captains Courageous,Captains courageous /,"Kipling, Rudyard","kipling, rudyard",1897,2008,http://lccn.loc.gov/2008482135,teenage boys;fishers;fishing boats;fiction;grand banks of newfoundland;children of the rich;saltwater fishing;rescues
https://shakespeareandco.princeton.edu/books/stoker-dracula/,Dracula,Dracula,"Stoker, Bram","stoker, bram;sala, richard;niles, steve",1897,2005,http://lccn.loc.gov/2010275725,"dracula;comic books, strips, etc;count (fictitious character)"
https://shakespeareandco.princeton.edu/books/hearn-gleanings-buddha-fields/,Gleanings in Buddha-Fields: Studies of the Hand and Soul in the Far East,Gleanings in Buddha-fields; studies of hand and soul in the Far East.,"Hearn, Lafcadio","hearn, lafcadio",1897,1971,http://lccn.loc.gov/73172539,japan;buddhism;description and travel
https://shakespeareandco.princeton.edu/books/jessopp-john-donne-sometime/,"John Donne, Sometime Dean of St. Paul's, A. D. 1621 – 1631","John Donne, sometime dean of St. Paul's A.D. 1621-1631.","Jessopp, Augustus","jessopp, augustus",1897,1972,http://lccn.loc.gov/71039284,"england;clergy;deans, cathedral and collegiate;early modern;london;church of england;donne, john;poets, english;biography"
https://shakespeareandco.princeton.edu/books/gide-nourritures-terrestres/,Les Nourritures Terrestres,Les nourritures terrestres.,"Gide, André","gide, andré",1897,1918,http://lccn.loc.gov/19018481,
https://shakespeareandco.princeton.edu/books/maugham-liza-lambeth/,Liza of Lambeth,Liza of Lambeth,"Maugham, W. Somerset","maugham, w. somerset",1897,1967,http://lccn.loc.gov/67112217,
https://shakespeareandco.princeton.edu/books/zola-paris-three-cities/,Paris (Three Cities Trilogy),Paris /,"Zola, Émile","zola, émile",1897,1975,http://lccn.loc.gov/75020446,paris (france);fiction
https://shakespeareandco.princeton.edu/books/chamberlain-richard-wagner/,Richard Wagner,"Richard Wagner,","Chamberlain, Houston Stewart","chamberlain, houston stewart",1897,1936,http://lccn.loc.gov/37004587,"wagner, richard"
https://shakespeareandco.princeton.edu/books/butler-authoress-odyssey-wrote/,"The Authoress of the Odyssey: Where and When She Wrote, Who She Was, the Use She Made of the Iliad, and How the Poem Grew under Her Hands","The authoress of the Odyssey : where and when she wrote, who she was, the use she made of the Iliad, and how the poem grew under her hand /","Butler, Samuel","butler, samuel;whitmarsh, tim",1897,2003,http://lccn.loc.gov/2005360281,"homer;odysseus;greece;epic poetry, greek;women and literature;king of ithaca (mythological character);authorship;in literature;odyssey"
https://shakespeareandco.princeton.edu/books/boothby-beautiful-white-devil/,The Beautiful White Devil,The Beautiful white devil.,"Boothby, Guy","boothby, guy",1897,1897,http://lccn.loc.gov/06015034,
https://shakespeareandco.princeton.edu/books/honore-de-balzac-celibates/,The Celibates,The two brothers.,"Balzac, Honoré de","balzac, honoré de",1897,1889,http://www.loc.gov/item/03023196/,
https://shakespeareandco.princeton.edu/books/beerbohm-happy-hypocrite/,The Happy Hypocrite,The happy hypocrite,"Beerbohm, Max","beerbohm, max;sheringham, george",1897,1915,http://lccn.loc.gov/19002537,
https://shakespeareandco.princeton.edu/books/wells-invisible-man/,The Invisible Man,The invisible man /,"Wells, H. G.","wells, h. g.",1897,2002,http://lccn.loc.gov/2002021678,mentally ill;fiction;scientists
https://shakespeareandco.princeton.edu/books/doyle-last-adventures-sherlock/,The Last Adventures of Sherlock Holmes,The later adventures of Sherlock Holmes,"Doyle, Arthur Conan","limited editions club;beilenson, peter;doyle, arthur conan;smith, edgar wadsworth;dwiggins, w. a. (william addison);limited editions club collection (library of congress)",1897,1952,http://lccn.loc.gov/52013035,"england;private investigators;holmes, sherlock;detective and mystery stories, english;fiction"
https://shakespeareandco.princeton.edu/books/conrad-nigger-narcissus/,The Nigger of the Narcissus,"The nigger of the Narcissus,","Conrad, Joseph","conrad, joseph",1897,1959,http://lccn.loc.gov/59001937,england;ocean travel;london (england);terminally ill;fiction;blacks;patients;tuberculosis;west indians
https://shakespeareandco.princeton.edu/books/james-spoils-poynton/,The Spoils of Poynton,The spoils of Poynton.,"James, Henry","james, henry",1897,1963,http://lccn.loc.gov/63002711,
https://shakespeareandco.princeton.edu/books/channing-united-states-america/,"The United States of America, 1765 – 1865","The United States of America, 1765-1865,","Channing, Edward","channing, edward",1897,1896,http://lccn.loc.gov/02001687,united states;history
https://shakespeareandco.princeton.edu/books/hardy-well-beloved-sketch/,The Well-Beloved: A Sketch of a Temperament,The well-beloved; a sketch of a temperament.,"Hardy, Thomas","hardy, thomas",1897,1952,http://lccn.loc.gov/52012321,sculptors;mothers and daughters;portland (england);psychological fiction;fiction
https://shakespeareandco.princeton.edu/books/schreiner-trooper-peter-halket/,Trooper Peter Halket of Mashonaland,Trooper Peter Halket of Mashonaland.,"Schreiner, Olive","schreiner, olive",1897,1897,http://lccn.loc.gov/08002047,fiction;south africa
https://shakespeareandco.princeton.edu/books/james-maisie-knew/,What Maisie Knew,A concordance to Henry James' What Maisie knew,"James, Henry","hulpke, erika;bender, todd k.;james, henry",1897,1989,http://lccn.loc.gov/89011983,"concordances;what maisie knew;james, henry"
https://shakespeareandco.princeton.edu/books/kipling-fleet/,A Fleet in Being,A fleet in being : notes of two trips with the Channel squadron,"Kipling, Rudyard","wilkinson, norman;kipling, rudyard;kipling collection (library of congress)",1898,1916,http://lccn.loc.gov/39004610,great britain;royal navy
https://shakespeareandco.princeton.edu/books/beers-history-english-romanticism/,A History of English Romanticism in the Nineteenth Century,"A history of English romanticism in the nineteenth century,","Beers, Henry A.","beers, henry a.",1898,1966,http://lccn.loc.gov/66029461,history and criticism;english literature;romanticism;great britain;pre-raphaelitism;pre-raphaelitism in literature;19th century
https://shakespeareandco.princeton.edu/books/turgenev-lear-steppes-stories/,A Lear of the Steppes and Other Stories,"A Lear of the steppes, and other stories,","Turgenev, Ivan","turgenev, ivan sergeevich",1898,1898,http://lccn.loc.gov/01026217,
https://shakespeareandco.princeton.edu/books/lee-life-william-shakespeare/,A Life of William Shakespeare,"A life of William Shakespeare,","Lee, Sidney","lee, sidney",1898,1909,http://lccn.loc.gov/09010641,"bibliography;early modern;dramatists, english;stratford-upon-avon (england);shakespeare, william;biography"
https://shakespeareandco.princeton.edu/books/bennett-man-north/,A Man from the North,"A man from the North,","Bennett, Arnold","bennett, arnold",1898,1912,http://lccn.loc.gov/12007777,
https://shakespeareandco.princeton.edu/books/saintsbury-short-history-english/,A Short History of English Literature,"A short history of English literature,","Saintsbury, George","saintsbury, george",1898,1898,http://lccn.loc.gov/98000790,english literature;history and criticism
https://shakespeareandco.princeton.edu/books/ellis-affirmations/,Affirmations,"Affirmations,","Ellis, Havelock","ellis, havelock",1898,1898,http://lccn.loc.gov/12004273,literature and morals
https://shakespeareandco.princeton.edu/books/grahame-dream-days/,Dream Days,Dream days.,"Grahame, Kenneth","grahame, kenneth",1898,1902,http://lccn.loc.gov/02023840,
https://shakespeareandco.princeton.edu/books/moore-evelyn-inness/,Evelyn Innes,"Evelyn Innes,","Moore, George","moore, george",1898,1927,http://lccn.loc.gov/34038287,
https://shakespeareandco.princeton.edu/books/colvin-landor/,Landor,"Landor,","Colvin, Sidney","colvin, sidney",1898,1887,http://lccn.loc.gov/25024766,"landor, walter savage"
https://shakespeareandco.princeton.edu/books/deland-old-chester-tales/,Old Chester Tales,"Good for the soul,","Deland, Margaret","deland, margaret",1898,1899,http://lccn.loc.gov/99005621,pennsylvania;fiction
https://shakespeareandco.princeton.edu/books/shaw-plays-pleasant-unpleasant/,Plays: Pleasant and Unpleasant,"Plays: pleasant and unpleasant,","Shaw, George Bernard","shaw, bernard",1898,1906,http://lccn.loc.gov/06001002,
https://shakespeareandco.princeton.edu/books/huxley-science-education-essays/,Science and Education: Essays,Science and education. Essays,"Huxley, Thomas Henry","huxley, thomas henry",1898,1901,http://lccn.loc.gov/03016509,"science;study and teaching;education;priestley, joseph"
https://shakespeareandco.princeton.edu/books/conrad-tales-unrest/,Tales of Unrest,Tales of unrest /,"Conrad, Joseph","conrad, joseph",1898,2012,http://lccn.loc.gov/2011037261,"adventure stories, english"
https://shakespeareandco.princeton.edu/books/merrick-actor-manager/,The Actor Manager,"The actor-manager,","Merrick, Leonard","merrick, leonard",1898,1912,http://lccn.loc.gov/12014398,theatrical managers;actors;fiction
https://shakespeareandco.princeton.edu/books/atherton-californians/,The Californians,The Californians /,"Atherton, Gertrude Franklin Horn","atherton, gertrude franklin horn",1898,1908,http://lccn.loc.gov/08007388,california;fiction
https://shakespeareandco.princeton.edu/books/kipling-days-work/,The Day's Work,The day's work,"Kipling, Rudyard","kipling, rudyard",1898,1946,http://lccn.loc.gov/46022121,
https://shakespeareandco.princeton.edu/books/hewlett-forest-lovers/,The Forest Lovers,The forest lovers.,"Hewlett, Maurice","galland, bertha;frohman, daniel;new national theatre (organization : washington, d.c.);hewlett, maurice;theater playbills and programs collection (library of congress);lancaster, a. e.",1898,1901,http://lccn.loc.gov/2012657947,united states;playbills;district of columbia;washington;washington (d.c.)
https://shakespeareandco.princeton.edu/books/carroll-life-letters-lewis/,The Life and Letters of Lewis Carroll,"An index to ""In memoriam.""","Carroll, Lewis;Collingwood, Stuart Dodgson","carroll, lewis",1898,1862,http://lccn.loc.gov/09009130,"tennyson, alfred tennyson;baron;history and criticism;elegiac poetry, english;in memoriam;hallam, arthur henry;in literature"
https://shakespeareandco.princeton.edu/books/barrie-little-minister/,The Little Minister,The little minister /,"Barrie, J. M.","barrie, j. m.",1898,1891,http://lccn.loc.gov/09002706,
https://shakespeareandco.princeton.edu/books/shaw-perfect-wagnerite/,The Perfect Wagnerite,The perfect Wagnerite;,"Shaw, George Bernard","shaw, bernard",1898,1905,http://lccn.loc.gov/45028330,"wagner, richard;ring des nibelungen."
https://shakespeareandco.princeton.edu/books/gissing-town-traveller/,The Town Traveller,"The town traveller,","Gissing, George Robert","gissing, george",1898,1898,http://lccn.loc.gov/98000235,
https://shakespeareandco.princeton.edu/books/meredith-tragic-comedians-study/,The Tragic Comedians: A Study in a Well-Known Story,"The tragic comedians; a study in a well-known story,","Meredith, George","meredith, george",1898,1898,http://lccn.loc.gov/01019374,"fiction;lassalle, ferdinand"
https://shakespeareandco.princeton.edu/books/james-turn-screw/,The Turn of the Screw,The turn of the screw,"James, Henry","beidler, peter g.;james, henry",1898,1995,http://lccn.loc.gov/94065160,"ghost stories;england;james, henry;fiction;turn of the screw;governesses;psychological fiction;children"
https://shakespeareandco.princeton.edu/books/macfall-wooings-jezebel-pettyfer/,The Wooings of Jezebel Pettyfer,"The wooings of Jezebel Pettyfer : being the personal history of Jehu Sennacherib Dyle, commonly called Masheed Dyle /","Macfall, Haldane","macfall, haldane",1898,1898,http://lccn.loc.gov/00536985,
https://shakespeareandco.princeton.edu/books/herrick-works-robert-herrick/,The Works of Robert Herrick,The works of Robert Herrick ...,"Herrick, Robert","herrick, robert",1898,1823,http://lccn.loc.gov/14021014,
https://shakespeareandco.princeton.edu/books/brandes-william-shakespeare-critical/,William Shakespeare: A Critical Study,William Shakespeare: a critical study.,"Brandes, Georg","brandes, georg",1898,1963,http://lccn.loc.gov/63021993,"criticism and interpretation;shakespeare, william"
https://shakespeareandco.princeton.edu/books/gilman-women-economics/,Women and Economics,Women and economics.,"Gilman, Charlotte Perkins","gilman, charlotte perkins",1898,1970,http://lccn.loc.gov/78134188,economic conditions;women
https://shakespeareandco.princeton.edu/books/herford-childs-primer-natural/,A Child's Primer of Natural History,"A child's primer of natural history,","Herford, Oliver","herford, oliver",1899,1899,http://lccn.loc.gov/99004655,
https://shakespeareandco.princeton.edu/books/hyde-literary-history-ireland/,A Literary History of Ireland from Earliest Times to the Present Day,"A literary history of Ireland from earliest times to the present day,","Hyde, Douglas","hyde, douglas",1899,1899,http://lccn.loc.gov/15022599,history and criticism;irish literature
https://shakespeareandco.princeton.edu/books/wilde-ideal-husband/,An Ideal Husband,An ideal husband,"Wilde, Oscar","moore, jackie;wilde, oscar",1899,2017,http://lccn.loc.gov/2017288891,"ideal husband;wilde, oscar"
https://shakespeareandco.princeton.edu/books/norris-blix-moran-lady/,Blix: Moran of the Lady Letty,Moran of the Lady Letty.,"Norris, Frank","norris, frank",1899,1970,http://lccn.loc.gov/70104533,
https://shakespeareandco.princeton.edu/books/ade-fables-slang/,Fables in Slang,Fables in slang,"Ade, George","frederic w. goudy collection (library of congress);larry dingman western fiction collection (library of congress);stone and kimball collection (library of congress);oliver wendell holmes collection (library of congress);herbert s. stone & company;ade, george;r.r. donnelley and sons company",1899,1900,http://lccn.loc.gov/45026353,"dlc;fables, american;satire, american;authors' presentation copies (provenance)"
https://shakespeareandco.princeton.edu/books/hamsun-hunger/,Hunger,"Hunger,","Hamsun, Knut","hamsun, knut",1899,1920,http://lccn.loc.gov/20021963,starvation;authors;fiction;urban poor;hunger
https://shakespeareandco.princeton.edu/books/gautier-mademoiselle-maupin/,Mademoiselle de Maupin,Mademoiselle de Maupin.,"Gautier, Théophile","gautier, théophile",1899,1873,http://lccn.loc.gov/12020066,
https://shakespeareandco.princeton.edu/books/norris-mcteague/,McTeague,McTeague /,"Norris, Frank","norris, frank",1899,2004,http://lccn.loc.gov/2003067439,dentists;married people;fiction;avarice;san francisco (calif.);murderers
https://shakespeareandco.princeton.edu/books/beerbohm-more/,More,More.,"Beerbohm, Max","beerbohm, max",1899,1967,http://lccn.loc.gov/67028730,
https://shakespeareandco.princeton.edu/books/kipling-plain-tales-hills/,Plain Tales from the Hills,Plain tales from the hills /,"Kipling, Rudyard","kipling, rudyard",1899,1889,http://lccn.loc.gov/2007580814,british occupation;fiction;india;british;history
https://shakespeareandco.princeton.edu/books/shakespeare-songs-sonnets/,Shakespeare's Sonnets Reconsidered,"Shakespeare's sonnets reconsidered, and in part rearranged with introductory chapters, notes, and a reprint of the original 1609 edition,","Shakespeare, William","shakespeare, william",1899,1971,http://lccn.loc.gov/76136416,"sonnets, english"
https://shakespeareandco.princeton.edu/books/kipling-stalky-co/,Stalky and Co.,The complete Stalky & Co. /,"Kipling, Rudyard","kipling, rudyard",1899,1930,http://lccn.loc.gov/30022025,
https://shakespeareandco.princeton.edu/books/james-awkward-age/,The Awkward Age,The awkward age.,"James, Henry","james, henry",1899,1949,http://lccn.loc.gov/49009455,
https://shakespeareandco.princeton.edu/books/macleod-dominion-dreams/,The Dominion of Dreams,Ulad of the dreams / by Fiona MacLeod [i.e. W. Sharp],"Macleod, Fiona","macleod, fiona",1899,1907,http://lccn.loc.gov/12038605,
https://shakespeareandco.princeton.edu/books/tarkington-gentleman-indiana/,The Gentleman from Indiana,"The gentleman from Indiana,","Tarkington, Booth","tarkington, booth",1899,1920,http://lccn.loc.gov/22016013,indiana;fiction
https://shakespeareandco.princeton.edu/books/wharton-greater-inclination/,The Greater Inclination,The greater inclination /,"Wharton, Edith","wharton, edith",1899,1899,http://lccn.loc.gov/99001383,
https://shakespeareandco.princeton.edu/books/wilde-importance-earnest-trivial/,The Importance of Being Earnest: A Trivial Comedy for Serious People,"The importance of being earnest, a trivial comedy for serious people,","Wilde, Oscar","wilde, oscar",1899,1911,http://lccn.loc.gov/33023579,drama;foundlings;england;identity (psychology)
https://shakespeareandco.princeton.edu/books/browning-letters-robert-browning/,The Letters of Robert Browning and Elizabeth Barrett Browning,The love-letters of Robert Browning and Elizabeth Barrett;,"Browning, Robert;Browning, Elizabeth Barrett","browning, robert",1899,1969,http://lccn.loc.gov/76406517,"correspondence;browning, elizabeth barrett;browning, robert;poets, english;love-letters;19th century"
https://shakespeareandco.princeton.edu/books/stevenson-letters-robert-louis/,The Letters of Robert Louis Stevenson,"The letters of Robert Louis Stevenson,","Stevenson, Robert Louis","stevenson, robert louis",1899,1911,http://lccn.loc.gov/11012822,"stevenson, robert louis;correspondence;authors, scottish;19th century"
https://shakespeareandco.princeton.edu/books/clouston-lunatic-large-novel/,The Lunatic at Large: A Novel,The lunatic at large : a novel /,"Clouston, J. Storer","clouston, j. storer",1899,1900,http://lccn.loc.gov/2012658886,
https://shakespeareandco.princeton.edu/books/monster/,The Monster and Other Stories,The monster and other stories /,"Crane, Stephen","crane, stephen",1899,2015,http://lccn.loc.gov/2014029951,
